index,open,high,low,close,volume,date
2020-02-03 14:00:00+00:00,323.347,325.218,323.217,325.138,17436500.55,0
2020-02-03 15:00:00+00:00,325.138,326.148,324.897,325.168,32248001.1,1
2020-02-03 16:00:00+00:00,325.177,325.518,323.707,324.258,29037250.52,2
2020-02-03 17:00:00+00:00,324.248,324.928,323.907,324.838,22127750.4,3
2020-02-03 18:00:00+00:00,324.848,324.908,324.038,324.608,22715499.88,4
2020-02-03 19:00:00+00:00,324.607,324.728,323.958,324.518,19595500.95,5
2020-02-03 20:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,6
2020-02-03 21:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,7
2020-02-03 22:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,8
2020-02-03 23:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,9
2020-02-04 00:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,10
2020-02-04 01:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,11
2020-02-04 02:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,12
2020-02-04 03:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,13
2020-02-04 04:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,14
2020-02-04 05:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,15
2020-02-04 06:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,16
2020-02-04 07:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,17
2020-02-04 08:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,18
2020-02-04 09:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,19
2020-02-04 10:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,20
2020-02-04 11:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,21
2020-02-04 12:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,22
2020-02-04 13:00:00+00:00,324.508,324.998,323.897,324.158,22004999.16,23
2020-02-04 14:00:00+00:00,328.068,328.938,327.708,328.727,19991750.72,24
2020-02-04 15:00:00+00:00,328.728,329.348,328.268,328.968,29442750.93,25
2020-02-04 16:00:00+00:00,328.947,329.848,328.847,329.578,20317750.93,26
2020-02-04 17:00:00+00:00,329.587,329.868,329.468,329.728,16739749.91,27
2020-02-04 18:00:00+00:00,329.737,329.808,329.097,329.627,12390250.21,28
2020-02-04 19:00:00+00:00,329.638,329.998,329.497,329.708,14346500.4,29
2020-02-04 20:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,30
2020-02-04 21:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,31
2020-02-04 22:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,32
2020-02-04 23:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,33
2020-02-05 00:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,34
2020-02-05 01:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,35
2020-02-05 02:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,36
2020-02-05 03:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,37
2020-02-05 04:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,38
2020-02-05 05:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,39
2020-02-05 06:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,40
2020-02-05 07:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,41
2020-02-05 08:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,42
2020-02-05 09:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,43
2020-02-05 10:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,44
2020-02-05 11:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,45
2020-02-05 12:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,46
2020-02-05 13:00:00+00:00,329.698,329.858,328.877,329.068,20043500.9,47
2020-02-05 14:00:00+00:00,332.248,332.408,331.247,331.957,19490249.63,48
2020-02-05 15:00:00+00:00,331.967,332.328,330.658,331.557,38754749.3,49
2020-02-05 16:00:00+00:00,331.558,331.988,331.127,331.978,26795749.66,50
2020-02-05 17:00:00+00:00,331.968,332.238,331.858,331.907,16984750.75,51
2020-02-05 18:00:00+00:00,331.908,332.258,331.608,332.087,16412500.38,52
2020-02-05 19:00:00+00:00,332.088,332.728,331.748,332.658,16072750.09,53
2020-02-05 20:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,54
2020-02-05 21:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,55
2020-02-05 22:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,56
2020-02-05 23:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,57
2020-02-06 00:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,58
2020-02-06 01:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,59
2020-02-06 02:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,60
2020-02-06 03:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,61
2020-02-06 04:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,62
2020-02-06 05:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,63
2020-02-06 06:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,64
2020-02-06 07:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,65
2020-02-06 08:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,66
2020-02-06 09:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,67
2020-02-06 10:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,68
2020-02-06 11:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,69
2020-02-06 12:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,70
2020-02-06 13:00:00+00:00,332.657,333.077,332.188,332.808,21594999.31,71
2020-02-06 14:00:00+00:00,333.908,334.058,332.788,333.718,20150999.07,72
2020-02-06 15:00:00+00:00,333.728,333.938,332.927,333.488,33631000.52,73
2020-02-06 16:00:00+00:00,333.487,334.048,333.327,333.458,28218750.0,74
2020-02-06 17:00:00+00:00,333.457,334.118,333.407,334.047,18465000.15,75
2020-02-06 18:00:00+00:00,334.057,334.178,333.508,333.867,15350500.11,76
2020-02-06 19:00:00+00:00,333.868,334.098,333.708,333.767,15262749.67,77
2020-02-06 20:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,78
2020-02-06 21:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,79
2020-02-06 22:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,80
2020-02-06 23:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,81
2020-02-07 00:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,82
2020-02-07 01:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,83
2020-02-07 02:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,84
2020-02-07 03:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,85
2020-02-07 04:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,86
2020-02-07 05:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,87
2020-02-07 06:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,88
2020-02-07 07:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,89
2020-02-07 08:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,90
2020-02-07 09:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,91
2020-02-07 10:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,92
2020-02-07 11:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,93
2020-02-07 12:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,94
2020-02-07 13:00:00+00:00,333.768,334.088,333.477,333.918,17972499.85,95
2020-02-07 14:00:00+00:00,332.818,332.987,331.947,332.288,20377500.53,96
2020-02-07 15:00:00+00:00,332.278,333.178,331.908,332.818,28810499.19,97
2020-02-07 16:00:00+00:00,332.818,333.597,332.587,333.178,20548250.2,98
2020-02-07 17:00:00+00:00,333.177,333.488,333.017,333.198,15688750.27,99
2020-02-07 18:00:00+00:00,333.187,333.188,332.267,332.267,14925000.19,100
2020-02-07 19:00:00+00:00,332.268,332.398,331.598,332.338,22349000.93,101
2020-02-07 20:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,102
2020-02-07 21:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,103
2020-02-07 22:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,104
2020-02-07 23:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,105
2020-02-08 00:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,106
2020-02-08 01:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,107
2020-02-08 02:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,108
2020-02-08 03:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,109
2020-02-08 04:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,110
2020-02-08 05:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,111
2020-02-08 06:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,112
2020-02-08 07:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,113
2020-02-08 08:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,114
2020-02-08 09:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,115
2020-02-08 10:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,116
2020-02-08 11:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,117
2020-02-08 12:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,118
2020-02-08 13:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,119
2020-02-08 14:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,120
2020-02-08 15:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,121
2020-02-08 16:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,122
2020-02-08 17:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,123
2020-02-08 18:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,124
2020-02-08 19:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,125
2020-02-08 20:00:00+00:00,332.338,332.618,331.828,332.178,20736749.65,126
